geneName,Part,relativeIntensity,gland
tsr,Dope,0.0023530979947839134,Major
tsr,Gland,0.0024979321310907763,Major
tsta3,Dope,1.6777884752940036e-4,Major
tth-1,Dope,0.0050692078813740875,Major
tth-1,Gland,0.001378157786574098,Major
tth-1_2,Dope,0.001071157933639725,Major
tub2_2;tub2,Dope,6.114545847141794e-4,Major
tub2_2;tub2,Gland,1.6585790104146488e-4,Major
tuba1c,Dope,3.688605447061499e-4,Major
tubb4b_3,Dope,5.930693200822812e-4,Major
tubb4b_3,Gland,0.0012393158731773993,Major
tubb4b_4,Dope,6.222356894134981e-4,Major
tubb4b_4,Gland,9.620093102213613e-4,Major
tufm,Gland,1.090422313413497e-4,Major
twf2,Dope,2.7377776265284236e-4,Major
twf2,Gland,1.3102217011310598e-4,Major
txn,Dope,0.0010869619537132442,Major
txn,Gland,2.60110459942803e-4,Major
txn2,Gland,1.0742139651226454e-4,Major
txndc17,Dope,1.380679751030944e-4,Major
txnl1,Dope,3.41328172028832e-4,Major
txnl1,Gland,4.924867199168468e-4,Major
tymp,Dope,1.3125267806404921e-4,Major
uba1,Dope,9.560266583753571e-4,Major
uba1,Gland,4.937544912305658e-4,Major
uba5,Dope,1.4376653521179533e-4,Major
ubc,Dope,0.0033974230651915936,Major
ubc,Gland,0.0013202812194116397,Major
ube2l3,Dope,3.3952461480115883e-4,Major
ube2l3,Gland,0.0010114399209820819,Major
ube2l3_2,Dope,2.150650668542613e-4,Major
ube2l3_2,Gland,6.370754724911417e-4,Major
ube2n;eff_5,Dope,2.518565280725615e-4,Major
ube2n;eff_5,Gland,2.889760014076946e-4,Major
ube2n_ubc-13,Dope,1.479684338959163e-4,Major
ube2v2,Dope,6.251022874279663e-4,Major
ube2v2,Gland,2.771948829204744e-4,Major
ubqln1_2,Dope,1.2762469764652818e-4,Major
ubqln1_2,Gland,1.4443249100353186e-4,Major
ubxn4,Gland,1.2367265115556617e-4,Major
uchl3_3;uchl3,Dope,2.67096749390442e-4,Major
uchl3_3;uchl3,Gland,1.7773854428901356e-4,Major
uck1_uck2b,Dope,1.870730311610614e-4,Major
ufd1,Gland,1.300594042144768e-4,Major
ugp2_2,Dope,1.4098014924836158e-4,Major
ugp2_2,Gland,1.386936907225917e-4,Major
unc-94,Dope,1.0523369440676397e-4,Major
uqcrb,Gland,1.9949498202937566e-4,Major
uqcrc1,Dope,1.2583429904258905e-4,Major
uqcrc1,Gland,3.469742927824452e-4,Major
uqcrc2,Gland,2.9532216550820793e-4,Major
uqcrfs1,Gland,4.247933996125263e-4,Major
uqcrh,Gland,1.8473476263296574e-4,Major
uqcrq,Gland,4.738043158302892e-4,Major
uroc1,Gland,1.4743768451693537e-4,Major
urod,Dope,1.6057362450443673e-4,Major
urod,Gland,2.1943975671709725e-4,Major
uso1,Dope,1.3688092531639515e-4,Major
uso1,Gland,1.2515865184137146e-4,Major
usp14,Dope,1.261439852930833e-4,Major
usp14,Gland,1.279072417465873e-4,Major
usp5,Dope,5.650244263778588e-4,Major
usp5,Gland,3.946926341677909e-4,Major
usp7,Dope,1.327838616445049e-4,Major
usp7,Gland,2.589490549604319e-4,Major
vapa,Gland,7.504717758158554e-4,Major
vars;glp-4_2;glp-4,Dope,1.9110111588673223e-4,Major
vars;glp-4_2;glp-4,Gland,1.363817411650875e-4,Major
vat1l_2,Dope,2.2617581180562078e-4,Major
vat1l_2,Gland,4.210042580935924e-4,Major
vdac2,Dope,5.912136353309731e-4,Major
vdac2,Gland,0.001301140677293861,Major
vdac2_2,Dope,2.0559025931628558e-4,Major
vdac2_2,Gland,2.1993984418637933e-4,Major
vg,Dope,0.001247857763588192,Major
vha26,Dope,1.466512793346934e-4,Major
vha26,Gland,7.869167468267298e-4,Major
vha55,Dope,3.3733574527909774e-4,Major
vha55,Gland,8.130867701419862e-4,Major
vhaa,Dope,4.718931325022852e-4,Major
vhaa,Gland,8.095596199132927e-4,Major
vinc,Dope,3.1570231641773723e-4,Major
vinc,Gland,1.4175475932505212e-4,Major
vps35,Gland,1.774603422608032e-4,Major
wars_2;wars;wars_3,Dope,2.3551436820020484e-4,Major
wars_2;wars;wars_3,Gland,2.1955110207859838e-4,Major
wdr61;wdr61_2,Gland,1.0459931347493026e-4,Major
wos2,Dope,5.956164573133494e-4,Major
wos2,Gland,1.5450801853819299e-4,Major
x975_2,Dope,7.467260510768546e-4,Major
x975_2,Gland,8.736436413201967e-4,Major
xirp2,Dope,1.125914212993565e-4,Major
xync,Dope,0.0033991864576874116,Major
xync,Gland,0.002697546567125289,Major
xync,Silk,0.008832335328989261,Major
yars,Dope,6.109499372612527e-4,Major
yars,Gland,2.89936857858344e-4,Major
ybx1,Gland,3.87565893742573e-4,Major
ywhae,Dope,0.004899826297297334,Major
ywhae,Gland,0.010051489692934124,Major
ywhae_2;REV__erc2_erc1,Dope,0.0010744732964269516,Major
ywhae_2;REV__erc2_erc1,Gland,3.640005894809057e-4,Major
ywrd_5;ywrd_7;ywrd_6;ywrd_3;ywrd_2,Dope,0.003995812762398292,Major
ywrd_5;ywrd_7;ywrd_6;ywrd_3;ywrd_2,Gland,0.002921009622205171,Major
zan_srfbp1,Dope,4.467052760100664e-4,Major
zan_srfbp1,Gland,2.0939668900570211e-4,Major
zasp52_3;zasp52_2,Dope,1.635183451303158e-4,Major
zip,Dope,0.0011819872784161304,Major
zip,Gland,0.0010873712286411487,Major
zk1073.1,Dope,1.9548721974753383e-4,Major
zk1073.1_2,Dope,0.001013974063279294,Major
zk1073.1_2,Gland,4.4186696528910805e-4,Major
zmpste24,Gland,4.0340418707797236e-4,Major
znf259,Dope,1.1021123192913363e-4,Major
znf346,Dope,6.910249294367931e-4,Major
